customer_id,product_id,prediccion
128685,36762,0
128685,63220,0
128685,59776,0
128685,54864,0
128685,37644,0
128685,53256,0
128685,57522,0
128685,61540,0
128685,44660,0
128685,53258,0
128685,55638,0
128685,58504,0
128685,44662,0
128685,44914,0
128685,52620,0
128685,56484,0
128685,48694,0
128685,45912,0
128685,1206,0
128685,10790,0
128700,10652,0
128700,11262,0
128700,1304,0
128700,1370,0
128700,33886,0
128700,35732,0
128700,44302,0
128700,49888,0
128700,61542,0
128700,1372,0
128700,30500,0
128700,39186,0
128700,44664,0
128700,50718,0
128700,50720,0
128700,50968,0
128700,50970,0
128700,52918,0
128700,54096,0
128700,54290,0
128700,59822,0
128700,61364,0
128700,61558,0
128700,61560,0
128700,62376,0
128700,63188,0
128700,124,0
128700,34092,0
128700,48574,0
128700,50716,0
128700,53394,0
128700,56714,0
128700,57414,0
128700,62074,0
128700,63510,0
128700,35846,0
128700,46632,0
128700,50270,0
128700,50272,0
128700,50274,0
128700,51974,0
128700,56696,0
128700,59394,0
128700,59396,0
128700,60522,0
128700,60978,0
128700,61028,0
128700,62274,0
128700,62618,0
128700,62944,0
128700,16358,0
128700,32496,0
128700,33534,0
128700,42132,0
128700,48298,0
128700,48980,0
128700,50724,0
128700,53160,0
128700,57804,0
128700,61280,0
128700,61348,0
128700,61672,0
128700,62170,0
128700,62400,0
128700,63136,0
128700,63186,0
128700,63218,0
128700,63360,0
128700,63418,0
128700,10808,0
128700,59816,0
128700,62378,0
128700,62860,0
128700,36720,0
128700,3382,0
128700,44644,0
128700,50268,0
128700,53386,0
128700,62616,0
128700,61552,0
128700,55632,0
128700,55798,0
128700,11490,0
128700,62276,0
128700,63538,0
128700,62614,0
128700,53046,0
128700,53048,0
128700,50962,0
128700,53406,0
128700,60,0
128700,51316,0
128700,63540,0
128700,36722,0
128700,36762,0
128700,63220,0
128700,59776,0
128700,54864,0
128700,37644,0
128700,53256,0
128700,57522,0
128700,61540,0
128700,44660,0
128700,53258,0
128700,55638,0
128700,58504,0
128700,44662,0
128700,44914,0
128700,52620,0
128700,56484,0
128700,48694,0
128700,45912,0
128700,1206,0
128700,10790,0
128763,10652,0
128763,11262,1
128763,1304,1
128763,1370,1
128763,33886,0
128763,35732,0
128763,44302,0
128763,49888,0
128763,61542,1
128763,1372,0
128763,30500,0
128763,39186,0
128763,44664,0
128763,50718,0
128763,50720,0
128763,50968,0
128763,50970,0
128763,52918,0
128763,54096,0
128763,54290,0
128763,59822,1
128763,61364,0
128763,61558,0
128763,61560,0
128763,62376,1
128763,63188,0
128763,124,0
128763,34092,0
128763,48574,0
128763,50716,0
128763,53394,0
128763,56714,0
128763,57414,0
128763,62074,0
128763,63510,0
128763,35846,0
128763,46632,0
128763,50270,0
128763,50272,0
128763,50274,0
128763,51974,0
128763,56696,0
128763,59394,0
128763,59396,0
128763,60522,0
128763,60978,0
128763,61028,0
128763,62274,0
128763,62618,0
128763,62944,0
128763,16358,0
128763,32496,0
128763,33534,0
128763,42132,0
128763,48298,0
128763,48980,0
128763,50724,0
128763,53160,0
128763,57804,0
128763,61280,0
128763,61348,0
128763,61672,0
128763,62170,0
128763,62400,0
128763,63136,0
128763,63186,0
128763,63218,0
128763,63360,0
128763,63418,0
128763,10808,0
128763,59816,0
128763,62378,0
128763,62860,0
128763,36720,0
128763,3382,0
128763,44644,0
128763,50268,0
128763,53386,0
128763,62616,0
128763,61552,0
128763,55632,0
128763,55798,0
128763,11490,0
128763,62276,0
128763,63538,0
128763,62614,0
128763,53046,0
128763,53048,0
128763,50962,0
128763,53406,0
128763,60,0
128763,51316,0
128763,63540,0
128763,36722,0
128763,36762,0
128763,63220,0
128763,59776,0
128763,54864,0
128763,37644,0
128763,53256,0
128763,57522,0
128763,61540,1
128763,44660,0
128763,53258,0
128763,55638,0
128763,58504,0
128763,44662,0
128763,44914,0
128763,52620,0
128763,56484,0
128763,48694,0
128763,45912,0
128763,1206,0
128763,10790,0
128901,10652,0
128901,11262,1
128901,1304,1
128901,1370,1
128901,33886,0
128901,35732,0
128901,44302,0
128901,49888,0
128901,61542,1
128901,1372,0
128901,30500,0
128901,39186,0
128901,44664,0
128901,50718,0
128901,50720,1
128901,50968,0
128901,50970,0
128901,52918,0
128901,54096,0
128901,54290,0
128901,59822,1
128901,61364,0
128901,61558,0
128901,61560,0
128901,62376,1
128901,63188,0
128901,124,0
128901,34092,1
128901,48574,1
128901,50716,0
128901,53394,0
128901,56714,1
128901,57414,1
128901,62074,0
128901,63510,0
128901,35846,0
128901,46632,0
128901,50270,0
128901,50272,0
128901,50274,1
128901,51974,0
128901,56696,0
128901,59394,0
128901,59396,0
128901,60522,0
128901,60978,0
128901,61028,0
128901,62274,0
128901,62618,0
128901,62944,0
128901,16358,0
128901,32496,0
128901,33534,0
128901,42132,0
128901,48298,0
128901,48980,0
128901,50724,0
128901,53160,0
128901,57804,1
128901,61280,0
128901,61348,0
128901,61672,0
128901,62170,0
128901,62400,0
128901,63136,0
128901,63186,0
128901,63218,0
128901,63360,0
128901,63418,0
128901,10808,0
128901,59816,0
128901,62378,1
128901,62860,0
128901,36720,1
128901,3382,0
128901,44644,0
128901,50268,0
128901,53386,0
128901,62616,0
128901,61552,0
128901,55632,0
128901,55798,0
128901,11490,0
128901,62276,0
128901,63538,0
128901,62614,0
128901,53046,0
128901,53048,0
128901,50962,0
128901,53406,0
128901,60,0
128901,51316,0
128901,63540,0
128901,36722,1
128901,36762,1
128901,63220,0
128901,59776,0
128901,54864,0
128901,37644,0
128901,53256,0
128901,57522,0
128901,61540,1
128901,44660,0
128901,53258,0
128901,55638,0
128901,58504,0
128901,44662,0
128901,44914,0
128901,52620,0
128901,56484,0
128901,48694,1
128901,45912,0
128901,1206,0
128901,10790,0
129081,10652,0
129081,11262,1
129081,1304,1
129081,1370,1
129081,33886,0
129081,35732,0
129081,44302,0
129081,49888,0
129081,61542,1
129081,1372,0
129081,30500,0
129081,39186,0
129081,44664,0
129081,50718,0
129081,50720,1
129081,50968,0
129081,50970,0
129081,52918,0
129081,54096,0
129081,54290,0
129081,59822,1
129081,61364,0
129081,61558,0
129081,61560,0
129081,62376,1
129081,63188,0
129081,124,0
129081,34092,1
129081,48574,1
129081,50716,0
129081,53394,0
129081,56714,1
129081,57414,1
129081,62074,1
129081,63510,0
129081,35846,0
129081,46632,0
129081,50270,0
129081,50272,0
129081,50274,1
129081,51974,0
129081,56696,0
129081,59394,0
129081,59396,0
129081,60522,0
129081,60978,0
129081,61028,0
129081,62274,0
129081,62618,0
129081,62944,0
129081,16358,0
129081,32496,0
129081,33534,0
129081,42132,0
129081,48298,0
129081,48980,0
129081,50724,0
129081,53160,0
129081,57804,1
129081,61280,0
129081,61348,0
129081,61672,0
129081,62170,0
129081,62400,0
129081,63136,0
129081,63186,0
129081,63218,0
129081,63360,0
129081,63418,0
129081,10808,0
129081,59816,0
129081,62378,1
129081,62860,0
129081,36720,1
129081,3382,0
129081,44644,0
129081,50268,0
129081,53386,0
129081,62616,0
129081,61552,0
129081,55632,0
129081,55798,0
129081,11490,0
129081,62276,0
129081,63538,0
129081,62614,0
129081,53046,0
129081,53048,0
129081,50962,0
129081,53406,0
129081,60,0
129081,51316,0
129081,63540,0
129081,36722,1
129081,36762,1
129081,63220,0
129081,59776,0
129081,54864,0
129081,37644,0
129081,53256,0
129081,57522,0
129081,61540,1
129081,44660,0
129081,53258,0
129081,55638,0
129081,58504,0
129081,44662,0
129081,44914,0
129081,52620,0
129081,56484,0
129081,48694,1
129081,45912,0
129081,1206,0
129081,10790,0
129135,10652,0
129135,11262,1
129135,1304,1
129135,1370,1
129135,33886,0
129135,35732,0
129135,44302,0
129135,49888,0
129135,61542,1
129135,1372,1
129135,30500,0
129135,39186,0
129135,44664,0
129135,50718,0
129135,50720,0
129135,50968,0
129135,50970,0
129135,52918,0
129135,54096,0
129135,54290,0
129135,59822,1
129135,61364,1
129135,61558,0
129135,61560,0
129135,62376,1
129135,63188,1
129135,124,0
129135,34092,0
129135,48574,0
129135,50716,0
129135,53394,0
129135,56714,0
129135,57414,0
129135,62074,0
129135,63510,0
129135,35846,0
129135,46632,0
129135,50270,0
129135,50272,0
129135,50274,0
129135,51974,0
129135,56696,0
129135,59394,0
129135,59396,0
129135,60522,0
129135,60978,0
129135,61028,0
129135,62274,0
129135,62618,0
129135,62944,0
129135,16358,0
129135,32496,0
129135,33534,0
129135,42132,0
129135,48298,0
129135,48980,0
129135,50724,0
129135,53160,0
129135,57804,0
129135,61280,0
129135,61348,0
129135,61672,0
129135,62170,1
129135,62400,0
129135,63136,0
129135,63186,0
129135,63218,0
129135,63360,0
129135,63418,0
129135,10808,0
129135,59816,0
129135,62378,0
129135,62860,0
129135,36720,0
129135,3382,0
129135,44644,0
129135,50268,0
129135,53386,0
129135,62616,0
129135,61552,0
129135,55632,0
129135,55798,0
129135,11490,0
129135,62276,0
129135,63538,0
129135,62614,0
129135,53046,0
129135,53048,0
129135,50962,0
129135,53406,0
129135,60,0
129135,51316,0
129135,63540,0
129135,36722,0
129135,36762,0
129135,63220,0
129135,59776,0
129135,54864,0
129135,37644,0
129135,53256,0
129135,57522,0
129135,61540,1
129135,44660,0
129135,53258,0
129135,55638,0
129135,58504,0
129135,44662,0
129135,44914,0
129135,52620,0
129135,56484,0
129135,48694,0
129135,45912,0
129135,1206,0
129135,10790,0
129153,10652,0
129153,11262,1
129153,1304,1
129153,1370,1
129153,33886,0
129153,35732,0
129153,44302,0
129153,49888,0
129153,61542,1
129153,1372,0
129153,30500,0
129153,39186,0
129153,44664,0
129153,50718,0
129153,50720,1
129153,50968,0
129153,50970,0
129153,52918,0
129153,54096,0
129153,54290,0
129153,59822,1
129153,61364,0
129153,61558,0
129153,61560,0
129153,62376,1
129153,63188,0
129153,124,0
129153,34092,0
129153,48574,1
129153,50716,0
129153,53394,0
129153,56714,0
129153,57414,1
129153,62074,0
129153,63510,0
129153,35846,0
129153,46632,0
129153,50270,0
129153,50272,0
129153,50274,0
129153,51974,0
129153,56696,0
129153,59394,0
129153,59396,0
129153,60522,0
129153,60978,0
129153,61028,0
129153,62274,0
129153,62618,0
129153,62944,0
129153,16358,0
129153,32496,0
129153,33534,0
129153,42132,0
129153,48298,0
129153,48980,0
129153,50724,0
129153,53160,0
129153,57804,0
129153,61280,0
129153,61348,0
129153,61672,0
129153,62170,0
129153,62400,0
129153,63136,0
129153,63186,0
129153,63218,0
129153,63360,0
129153,63418,0
129153,10808,0
129153,59816,0
129153,62378,1
129153,62860,0
129153,36720,0
129153,3382,0
129153,44644,0
129153,50268,0
129153,53386,0
129153,62616,0
129153,61552,0
129153,55632,0
129153,55798,0
129153,11490,0
129153,62276,0
129153,63538,0
129153,62614,0
129153,53046,0
129153,53048,0
129153,50962,0
129153,53406,0
129153,60,0
129153,51316,0
129153,63540,0
129153,36722,0
129153,36762,0
129153,63220,0
129153,59776,0
129153,54864,0
129153,37644,0
129153,53256,0
129153,57522,0
129153,61540,1
129153,44660,0
129153,53258,0
129153,55638,0
129153,58504,0
129153,44662,0
129153,44914,0
129153,52620,0
129153,56484,0
129153,48694,1
129153,45912,0
129153,1206,0
129153,10790,0
129204,10652,0
129204,11262,0
129204,1304,0
129204,1370,0
129204,33886,0
129204,35732,0
129204,44302,0
129204,49888,0
129204,61542,0
129204,1372,0
129204,30500,0
129204,39186,0
129204,44664,0
129204,50718,0
129204,50720,0
129204,50968,0
129204,50970,0
129204,52918,0
129204,54096,0
129204,54290,0
129204,59822,0
129204,61364,0
129204,61558,0
129204,61560,0
129204,62376,0
129204,63188,0
129204,124,0
129204,34092,0
129204,48574,0
129204,50716,0
129204,53394,0
129204,56714,0
129204,57414,0
129204,62074,0
129204,63510,0
129204,35846,0
129204,46632,0
129204,50270,0
129204,50272,0
129204,50274,0
129204,51974,0
129204,56696,0
129204,59394,0
129204,59396,0
129204,60522,0
129204,60978,0
129204,61028,0
129204,62274,0
129204,62618,0
129204,62944,0
129204,16358,0
129204,32496,0
129204,33534,0
129204,42132,0
129204,48298,0
129204,48980,0
129204,50724,0
129204,53160,0
129204,57804,0
129204,61280,0
129204,61348,0
129204,61672,0
129204,62170,0
129204,62400,0
129204,63136,0
129204,63186,0
129204,63218,0
129204,63360,0
129204,63418,0
129204,10808,0
129204,59816,0
129204,62378,0
129204,62860,0
129204,36720,0
129204,3382,0
129204,44644,0
129204,50268,0
129204,53386,0
129204,62616,0
129204,61552,0
129204,55632,0
129204,55798,0
129204,11490,0
129204,62276,0
129204,63538,0
129204,62614,0
129204,53046,0
129204,53048,0
129204,50962,0
129204,53406,0
129204,60,0
129204,51316,0
129204,63540,0
129204,36722,0
129204,36762,0
129204,63220,0
129204,59776,0
129204,54864,0
129204,37644,0
129204,53256,0
129204,57522,0
129204,61540,0
129204,44660,0
129204,53258,0
129204,55638,0
129204,58504,0
129204,44662,0
129204,44914,0
129204,52620,0
129204,56484,0
129204,48694,0
129204,45912,0
129204,1206,0
129204,10790,0
129264,10652,0
129264,11262,1
129264,1304,1
129264,1370,1
129264,33886,0
129264,35732,0
129264,44302,0
129264,49888,0
129264,61542,1
129264,1372,0
129264,30500,0
129264,39186,0
129264,44664,0
129264,50718,0
129264,50720,0
129264,50968,0
129264,50970,0
129264,52918,0
129264,54096,0
129264,54290,0
129264,59822,1
129264,61364,0
129264,61558,0
129264,61560,0
129264,62376,1
129264,63188,0
129264,124,0
129264,34092,0
129264,48574,0
129264,50716,0
129264,53394,0
129264,56714,0
129264,57414,0
129264,62074,0
129264,63510,0
129264,35846,0
129264,46632,0
129264,50270,0
129264,50272,0
129264,50274,0
