customer_id,product_id
153792,10652
153792,11262
153792,1370
153792,62376
153792,61672
153792,61540
153867,1304
153867,1370
153867,61542
153867,59822
153867,62376
153867,34092
153867,48574
153867,56714
153867,57414
153867,62378
153867,48694
153882,1370
153882,62376
153885,11262
153885,1304
153885,1370
153885,61542
153885,1372
153885,30500
153885,50718
153885,59822
153885,61364
153885,62376
153885,63188
153885,34092
153885,48574
153885,56714
153885,57414
153885,62074
153885,62170
153885,62378
153885,61540
153885,56484
153885,48694
153888,1304
153888,1370
153888,61542
153888,59822
153888,62376
153960,1304
153960,1370
153960,61542
153960,1372
153960,59822
153960,61364
153960,62376
153960,63188
153960,48574
153960,57414
153960,62170
153960,62378
153960,48694
153999,1370
153999,62376
154011,11262
154011,1304
154011,1370
154011,61542
154011,30500
154011,50718
154011,59822
154011,62376
154011,34092
154011,48574
154011,56714
154011,57414
154011,62378
154011,61540
154011,56484
154011,48694
154032,1304
154032,1370
154032,61542
154032,59822
154032,62376
154032,35846
154032,61552
154041,11262
154041,1304
154041,1370
154041,61542
154041,59822
154041,62376
154041,61540
154068,11262
154068,1304
154068,1370
154068,61542
154068,1372
154068,59822
154068,61364
154068,62376
154068,63188
154068,48574
154068,57414
154068,62170
154068,62378
154068,61540
154068,48694
154077,11262
154077,1304
154077,1370
154077,61542
154077,59822
154077,62376
154077,34092
154077,56714
154077,61540
154098,11262
154098,1304
154098,1370
154098,61542
154098,59822
154098,62376
154098,61540
154113,11262
154113,1304
154113,1370
154113,61542
154113,59822
154113,62376
154113,61540
154119,1370
154119,1372
154119,61364
154119,62376
154119,63188
154119,62170
154146,11262
154146,1304
154146,1370
154146,61542
154146,1372
154146,59822
154146,61364
154146,62376
154146,63188
154146,34092
154146,56714
154146,62170
154146,61540
154167,11262
154167,1304
154167,1370
154167,61542
154167,1372
154167,59822
154167,61364
154167,62376
154167,63188
154167,48574
154167,57414
154167,62074
154167,62170
154167,10808
154167,62378
154167,61540
154167,48694
154245,11262
154245,1370
154245,62376
154245,61540
154275,11262
154275,1304
154275,1370
154275,61542
154275,59822
154275,62376
154275,34092
154275,56714
154275,61540
154374,1370
154374,62376
154404,1370
154404,62376
154434,1370
154434,1372
154434,61364
154434,62376
154434,63188
154434,62170
154473,1304
154473,1370
154473,61542
154473,59822
154473,62376
154476,1370
154476,62376
154485,11262
154485,1370
154485,62376
154485,61540
154494,11262
154494,1304
154494,1370
154494,61542
154494,59822
154494,62376
154494,61540
154506,1370
154506,62376
154509,11262
154509,1370
154509,62376
154509,61540
154518,1370
154518,62376
154542,1304
154542,1370
154542,61542
154542,1372
154542,59822
154542,61364
154542,62376
154542,63188
154542,62170
154551,11262
154551,1304
154551,1370
154551,61542
154551,1372
154551,59822
154551,61364
154551,62376
154551,63188
154551,62170
154551,61540
154560,1304
154560,1370
154560,61542
154560,59822
154560,62376
154578,11262
154578,1304
154578,1370
154578,61542
154578,1372
154578,59822
154578,61364
154578,62376
154578,63188
154578,34092
154578,56714
154578,62170
154578,61540
154665,1370
154665,1372
154665,61364
154665,62376
154665,63188
154665,62170
154698,34092
154698,56714
154698,50274
154698,57804
154698,10808
154698,36720
154698,60
154698,36722
154698,36762
154707,11262
154707,1304
154707,1370
154707,61542
154707,1372
154707,30500
154707,50718
154707,59822
154707,61364
154707,62376
154707,63188
154707,124
154707,34092
154707,56714
154707,16358
154707,62170
154707,61540
154707,56484
154743,1304
154743,61542
154743,1372
154743,59822
154743,61364
154743,63188
154743,62170
154758,11262
154758,1370
154758,62376
154758,61540
154770,1304
154770,1370
154770,61542
154770,1372
154770,59822
154770,61364
154770,62376
154770,63188
154770,48574
154770,57414
154770,62170
154770,62378
154770,48694
154797,10652
154797,11262
154797,1304
154797,1370
154797,61542
154797,1372
154797,30500
154797,50718
154797,54096
154797,59822
154797,61364
154797,62376
154797,63188
154797,34092
154797,48574
154797,56714
154797,57414
154797,42132
154797,61672
154797,62170
154797,63186
154797,59816
154797,62378
154797,61540
154797,56484
154797,48694
154803,1304
154803,1370
154803,61542
154803,1372
154803,59822
154803,61364
154803,62376
154803,63188
154803,62170
154821,11262
154821,1370
154821,62376
154821,61540
154869,11262
154869,1304
154869,1370
154869,61542
154869,59822
154869,62376
154869,61540
154881,11262
154881,1304
154881,1370
154881,61542
154881,1372
154881,59822
154881,61364
154881,62376
154881,63188
154881,48574
154881,57414
154881,62170
154881,62378
154881,61540
154881,48694
154887,11262
154887,1304
154887,1370
154887,61542
154887,1372
154887,59822
154887,61364
154887,62376
154887,63188
154887,62170
154887,61540
154890,10652
154890,11262
154890,1304
154890,1370
154890,33886
154890,44302
154890,49888
154890,61542
154890,1372
154890,30500
154890,50718
154890,59822
154890,61364
154890,62376
154890,63188
154890,34092
154890,48574
154890,50716
154890,56714
154890,57414
154890,63510
154890,60978
154890,62944
154890,61672
154890,62170
154890,63218
154890,62378
154890,62860
154890,63538
154890,63220
154890,61540
154890,56484
154890,48694
154953,11262
154953,1370
154953,62376
154953,61540
154956,11262
154956,1304
154956,1370
154956,61542
154956,59822
154956,62376
154956,61540
155043,1370
155043,62376
155052,1370
155052,62376
155055,1370
155055,62376
155055,34092
155055,48574
155055,56714
155055,57414
155055,62378
155055,48694
155085,1304
155085,1370
155085,61542
155085,59822
155085,62376
155085,34092
155085,56714
155097,11262
155097,1304
155097,1370
155097,61542
155097,1372
155097,59822
155097,61364
155097,62376
155097,63188
155097,34092
155097,56714
155097,62170
155097,61540
155100,1370
155100,62376
155106,11262
155106,1370
155106,62376
155106,61540
155271,1370
155271,62376
155388,11262
155388,1370
155388,62376
155388,61540
155403,11262
155403,1304
155403,61542
155403,59822
155403,61540
155556,11262
155556,1304
155556,1370
155556,61542
155556,30500
155556,50718
155556,59822
155556,62376
155556,34092
155556,48574
155556,56714
155556,57414
155556,62378
155556,61540
155556,56484
155556,48694
156024,1370
156024,62376
156057,10652
156057,11262
156057,1304
156057,1370
156057,44302
156057,49888
156057,61542
156057,1372
156057,30500
156057,39186
156057,50718
156057,54096
156057,59822
156057,61364
156057,62376
156057,63188
156057,34092
156057,48574
156057,50716
156057,56714
156057,57414
156057,63510
156057,50270
156057,50274
156057,59396
156057,60978
156057,61028
156057,62274
156057,62618
156057,62944
156057,42132
156057,61672
156057,62170
156057,62400
156057,63186
156057,63418
156057,10808
156057,59816
156057,62378
156057,62860
156057,55798
156057,61540
156057,56484
156057,48694
156063,1304
156063,1370
156063,61542
156063,59822
156063,62376
156225,1370
156225,62376
156486,11262
156486,1304
156486,1370
156486,61542
156486,1372
156486,30500
156486,50718
156486,59822
156486,61364
156486,62376
156486,63188
156486,34092
156486,48574
156486,56714
156486,57414
156486,62074
156486,62170
156486,62378
156486,61540
156486,56484
156486,48694
157185,11262
157185,1304
157185,1370
157185,61542
157185,59822
157185,62376
157185,34092
157185,56714
157185,61540
157224,11262
157224,1304
157224,1370
157224,61542
157224,30500
157224,50718
157224,59822
157224,62376
157224,34092
157224,48574
157224,56714
157224,57414
157224,35846
157224,62378
157224,61552
157224,61540
157224,56484
157224,48694
157398,11262
157398,1304
157398,1370
157398,61542
157398,1372
157398,59822
157398,61364
157398,62376
157398,63188
157398,62170
157398,61540
157416,1370
157416,62376
157500,11262
157500,1304
157500,1370
157500,61542
157500,1372
157500,30500
157500,50718
157500,59822
157500,61364
157500,62376
157500,63188
157500,34092
157500,48574
157500,56714
157500,57414
157500,62170
157500,62378
157500,61540
157500,56484
157500,48694
157680,1304
157680,1370
157680,61542
157680,59822
157680,62376
157767,11262
157767,1304
157767,1370
157767,61542
157767,30500
157767,50718
157767,59822
157767,62376
157767,34092
157767,48574
157767,56714
157767,57414
157767,62378
157767,61540
157767,56484
157767,48694
157854,34092
157854,56714
157854,50274
157938,11262
157938,1304
157938,1370
157938,61542
157938,59822
157938,62376
157938,34092
157938,56714
157938,61540
158016,11262
158016,1304
158016,61542
158016,59822
158016,62074
158016,61540
158274,11262
158274,1370
158274,62376
158274,34092
158274,56714
158274,61540
158499,11262
158499,1304
158499,1370
158499,61542
158499,59822
158499,62376
158499,34092
158499,56714
158499,61540
158610,11262
158610,61540
158658,1370
158658,62376
158685,1370
158685,62376
158742,11262
158742,1304
158742,1370
158742,61542
158742,59822
158742,62376
158742,61540
158766,11262
158766,61540
159033,11262
159033,1370
159033,62376
159033,34092
159033,56714
159033,61540
159831,1370
159831,1372
159831,61364
159831,62376
159831,63188
159831,48574
159831,57414
159831,62170
159831,62378
159831,48694
160029,11262
160029,1304
160029,1370
160029,61542
160029,1372
160029,59822
160029,61364
160029,62376
160029,63188
160029,34092
160029,48574
160029,56714
160029,57414
160029,62170
160029,62378
160029,61540
160029,48694
160770,11262
160770,1304
160770,1370
160770,61542
160770,59822
160770,62376
160770,61540
161058,1370
161058,62376
161208,11262
161208,1304
161208,1370
161208,61542
161208,59822
161208,62376
161208,61540
161283,11262
161283,1304
161283,1370
161283,61542
161283,59822
161283,62376
161283,61540
161403,11262
161403,1304
161403,1370
161403,61542
161403,59822
161403,62376
161403,34092
161403,56714
161403,61540
161526,11262
161526,1370
161526,62376
161526,61540
161667,11262
161667,1304
161667,1370
161667,61542
161667,1372
161667,59822
161667,61364
161667,62376
161667,63188
161667,34092
161667,56714
161667,62170
161667,61540
161787,1304
161787,1370
161787,61542
161787,59822
161787,62376
162603,11262
162603,1304
162603,1370
162603,61542
162603,59822
162603,62376
162603,34092
162603,56714
162603,61540
162624,1304
162624,1370
162624,61542
162624,59822
162624,62376
162795,1304
162795,1370
162795,61542
162795,59822
162795,62376
162810,11262
162810,1370
162810,30500
162810,50718
162810,62376
162810,50274
162810,61540
162810,56484
162843,10652
162843,11262
162843,1304
162843,1370
162843,61542
162843,1372
162843,59822
162843,61364
162843,62376
162843,63188
162843,34092
162843,56714
162843,61672
162843,62170
162843,61540
162957,1304
162957,1370
162957,61542
162957,59822
162957,62376
162960,11262
162960,61540
162984,11262
162984,61540
163044,1370
163044,30500
163044,50718
163044,62376
163044,56484
163101,10652
163101,11262
163101,1304
163101,1370
163101,61542
163101,1372
163101,30500
163101,50718
163101,59822
163101,61364
163101,62376
163101,63188
163101,34092
163101,48574
163101,56714
163101,57414
163101,61672
163101,62170
163101,62378
163101,61540
163101,56484
163101,48694
163131,10652
163131,11262
163131,1304
163131,1370
163131,35732
163131,44302
163131,49888
163131,61542
163131,1372
163131,30500
163131,39186
163131,50718
163131,59822
163131,61364
163131,61558
163131,61560
163131,62376
163131,63188
163131,124
163131,34092
163131,48574
163131,50716
163131,56714
163131,57414
163131,63510
163131,56696
163131,60978
163131,61028
163131,62944
163131,16358
163131,61672
163131,62170
163131,62400
163131,63418
163131,62378
163131,62860
163131,50268
163131,61540
163131,56484
163131,48694
163251,1370
163251,62376
163251,34092
163251,56714
163377,11262
163377,1370
163377,62376
163377,61540
163578,11262
163578,1370
163578,62376
163578,61540
164007,11262
164007,1304
164007,1370
164007,61542
164007,59822
164007,62376
164007,61540
164064,11262
164064,1304
164064,1370
164064,61542
164064,1372
164064,59822
164064,61364
164064,62376
164064,63188
164064,48574
164064,57414
164064,62170
164064,62378
164064,61540
164064,48694
164337,11262
164337,1304
164337,1370
164337,61542
164337,59822
164337,62376
164337,34092
164337,48574
164337,56714
164337,57414
164337,62378
164337,61540
164337,48694
164457,1304
164457,1370
164457,61542
164457,1372
164457,59822
164457,61364
164457,62376
164457,63188
164457,34092
164457,48574
164457,56714
164457,57414
164457,62170
164457,62378
164457,48694
164541,1304
164541,1370
164541,61542
164541,59822
164541,62376
164631,1370
164631,62376
164640,1304
164640,1370
164640,61542
164640,59822
164640,62376
164661,11262
164661,1304
164661,1370
164661,61542
164661,59822
164661,62376
164661,34092
164661,56714
164661,61540
164871,1370
164871,62376
164970,11262
164970,1304
164970,1370
164970,61542
164970,59822
164970,62376
164970,61540
165045,11262
165045,1304
165045,1370
165045,61542
165045,1372
165045,59822
165045,61364
165045,62376
165045,63188
165045,34092
165045,56714
165045,62170
165045,61540
165126,11262
165126,1304
165126,1370
165126,61542
165126,59822
165126,62376
165126,34092
165126,56714
165126,61540
165132,11262
165132,1304
165132,1370
165132,61542
165132,59822
165132,62376
165132,61540
165183,1370
165183,62376
165312,1370
165312,62376
165684,1304
165684,1370
165684,61542
165684,59822
165684,62376
165687,11262
165687,1304
165687,1370
165687,61542
165687,59822
165687,62376
165687,124
165687,35846
165687,16358
165687,61552
165687,61540
165717,11262
165717,1304
165717,1370
165717,61542
165717,59822
165717,62376
165717,61540
165726,1372
165726,61364
165726,63188
165726,62170
165744,1304
165744,1370
165744,61542
165744,59822
165744,62376
165744,124
165744,34092
165744,56714
165744,16358
165750,11262
165750,1304
165750,1370
165750,61542
165750,1372
165750,30500
165750,50718
165750,59822
165750,61364
165750,62376
165750,63188
165750,62074
165750,35846
165750,33534
165750,62170
165750,61552
165750,61540
165750,56484
165762,11262
165762,1304
165762,1370
165762,61542
165762,59822
165762,62376
165762,124
165762,34092
165762,56714
165762,62074
165762,35846
165762,16358
165762,33534
165762,61552
165762,61540
165927,11262
165927,1304
165927,1370
165927,61542
165927,59822
165927,62376
165927,34092
165927,56714
165927,61540
166002,11262
166002,1304
166002,1370
166002,61542
166002,59822
166002,62376
166002,61540
166005,11262
166005,1304
166005,1370
166005,61542
166005,59822
166005,62376
166005,34092
166005,56714
166005,61540
166029,11262
166029,1304
166029,1370
166029,61542
166029,1372
166029,59822
166029,61364
166029,62376
166029,63188
166029,62170
166029,61540
166128,10652
166128,11262
166128,1304
166128,1370
166128,61542
166128,1372
166128,30500
166128,50718
166128,59822
166128,61364
166128,62376
166128,63188
166128,34092
166128,48574
166128,56714
166128,57414
166128,61672
166128,62170
166128,62378
166128,61540
166128,56484
166128,48694
166356,1304
166356,61542
166356,59822
166362,1370
166362,62376
166362,34092
166362,56714
166437,11262
166437,1370
166437,1372
166437,61364
166437,62376
166437,63188
166437,34092
166437,48574
166437,56714
166437,57414
166437,62170
166437,62378
166437,61540
166437,48694
166599,11262
166599,1370
166599,62376
166599,61540
166995,11262
166995,1304
166995,1370
166995,35732
166995,61542
166995,1372
166995,30500
166995,50718
166995,59822
166995,61364
166995,61558
166995,61560
166995,62376
166995,63188
166995,34092
166995,48574
166995,56714
166995,57414
166995,35846
166995,56696
166995,62170
166995,62378
166995,50268
166995,61552
166995,61540
166995,56484
166995,48694
167082,1370
167082,62376
167136,11262
167136,1370
167136,62376
167136,61540
167256,1370
167256,62376
167316,10652
167316,11262
167316,1304
167316,1370
167316,44302
167316,49888
167316,61542
167316,1372
167316,30500
167316,50718
167316,59822
167316,61364
167316,62376
167316,63188
167316,124
167316,34092
167316,48574
167316,50716
167316,56714
167316,57414
167316,63510
167316,60978
167316,62944
167316,16358
167316,61672
167316,62170
167316,62378
167316,62860
167316,61540
167316,56484
167316,48694
167364,11262
167364,61540
167451,11262
167451,1304
167451,1370
167451,61542
167451,59822
167451,62376
167451,61540
167571,11262
167571,1370
167571,62376
167571,34092
167571,56714
167571,61540
167652,1370
167652,62376
167676,11262
167676,61540
171372,11262
171372,1370
171372,1372
171372,61364
171372,62376
171372,63188
171372,62170
171372,61540
171684,1304
171684,1370
171684,61542
171684,59822
171684,62376
171702,11262
171702,1304
171702,1370
171702,61542
171702,59822
171702,62376
171702,61540
171939,11262
171939,1370
171939,62376
171939,34092
171939,56714
171939,61540
172008,34092
172008,56714
172008,60
172035,11262
172035,1304
172035,1370
172035,61542
172035,1372
172035,30500
172035,50718
172035,59822
172035,61364
172035,62376
172035,63188
172035,34092
172035,48574
172035,56714
172035,57414
172035,62170
172035,62378
172035,3382
172035,61540
172035,56484
172035,48694
172056,11262
172056,1304
172056,1370
172056,61542
172056,1372
172056,59822
172056,61364
172056,62376
172056,63188
172056,34092
172056,56714
172056,62170
172056,61540
172161,10652
172161,11262
172161,1304
172161,1370
172161,44302
172161,49888
172161,61542
172161,1372
172161,30500
172161,50718
172161,59822
172161,61364
172161,62376
172161,63188
172161,34092
172161,48574
172161,50716
172161,56714
172161,57414
172161,63510
172161,60978
172161,62944
172161,61672
172161,62170
172161,62378
172161,62860
172161,61540
172161,56484
172161,48694
172419,11262
172419,1370
172419,62376
172419,34092
172419,56714
172419,61540
172503,11262
172503,1304
172503,1370
172503,61542
172503,1372
172503,59822
172503,61364
172503,62376
172503,63188
172503,48574
172503,57414
172503,62170
172503,62378
172503,61540
172503,48694
172587,1304
172587,1370
172587,61542
172587,59822
172587,62376
172590,11262
172590,1304
172590,1370
172590,61542
172590,59822
172590,62376
172590,61540
172695,11262
172695,1304
172695,1370
172695,61542
172695,59822
172695,62376
172695,61540
172704,10652
172704,11262
172704,1370
172704,44302
172704,49888
172704,1372
172704,30500
172704,39186
172704,50718
172704,54096
172704,61364
172704,62376
172704,63188
172704,34092
172704,50716
172704,56714
172704,63510
172704,50270
172704,50274
172704,59396
172704,60978
172704,61028
172704,62274
172704,62618
172704,62944
172704,42132
172704,57804
172704,61672
172704,62170
172704,62400
172704,63186
172704,63418
172704,59816
172704,62860
172704,36720
172704,55798
172704,36722
172704,36762
172704,61540
172704,56484
172719,11262
172719,1370
172719,62376
172719,61540
173613,1370
173613,62376
173796,1370
173796,62376
173940,11262
173940,1304
173940,1370
173940,61542
173940,1372
173940,59822
173940,61364
173940,62376
173940,63188
173940,62170
173940,61540
174087,1370
174087,62376
174195,1370
174195,62376
174279,11262
174279,1370
174279,62376
174279,61540
174468,10652
174468,11262
174468,1304
174468,1370
174468,44302
174468,49888
174468,61542
174468,1372
174468,30500
174468,50718
174468,59822
174468,61364
174468,62376
174468,63188
174468,34092
174468,48574
174468,50716
174468,56714
174468,57414
174468,63510
174468,35846
174468,60978
174468,62944
174468,61672
174468,62170
174468,62378
174468,62860
174468,61552
174468,61540
174468,56484
174468,48694
174513,11262
174513,1304
174513,1370
174513,61542
174513,59822
174513,62376
174513,34092
174513,48574
174513,56714
174513,57414
174513,62378
174513,61540
174513,48694
175239,11262
175239,61540
175266,11262
175266,1304
175266,1370
175266,61542
175266,59822
175266,62376
175266,61540
175293,11262
175293,1304
175293,1370
175293,61542
175293,59822
175293,62376
175293,61540
175809,1370
175809,62376
175815,1370
175815,62376
175878,1304
175878,1370
175878,61542
175878,59822
175878,62376
175878,34092
175878,56714
175899,1370
175899,62376
176319,1370
176319,62376
176403,10652
176403,11262
176403,1304
176403,1370
176403,33886
176403,35732
176403,44302
176403,49888
176403,61542
176403,1372
176403,30500
176403,39186
176403,50718
176403,52918
176403,54096
176403,54290
176403,59822
176403,61364
176403,61558
176403,61560
176403,62376
176403,63188
176403,124
176403,34092
176403,48574
176403,50716
176403,56714
176403,57414
176403,63510
176403,35846
176403,46632
176403,50272
176403,50274
176403,51974
176403,56696
176403,59394
176403,60522
176403,60978
176403,61028
176403,62944
176403,16358
176403,32496
176403,42132
176403,48298
176403,48980
176403,57804
176403,61280
176403,61348
176403,61672
176403,62170
176403,62400
176403,63186
176403,63218
176403,63360
176403,63418
176403,10808
176403,59816
176403,62378
176403,62860
176403,36720
176403,3382
176403,50268
176403,53386
176403,62616
176403,61552
176403,62276
176403,63538
176403,62614
176403,36722
176403,36762
176403,63220
176403,61540
176403,56484
176403,48694
176403,10790
176472,10652
176472,11262
176472,1304
176472,1370
176472,35732
176472,61542
176472,1372
176472,30500
176472,50718
176472,59822
176472,61364
176472,61558
176472,61560
176472,62376
176472,63188
176472,34092
176472,48574
176472,56714
176472,57414
176472,56696
176472,61672
176472,62170
176472,62378
176472,50268
176472,61540
176472,56484
176472,48694
176577,1304
176577,1370
176577,61542
176577,59822
176577,62376
176577,34092
176577,56714
176607,1370
176607,62376
176643,1304
176643,1370
176643,61542
176643,59822
176643,62376
176643,34092
176643,56714
177474,1304
177474,1370
177474,61542
177474,59822
177474,62376
177672,11262
177672,1304
177672,1370
177672,61542
177672,1372
177672,59822
177672,61364
177672,62376
177672,63188
177672,34092
177672,48574
177672,56714
177672,57414
177672,50274
177672,62170
177672,62378
177672,61540
177672,48694
177873,1304
177873,1370
177873,61542
177873,59822
177873,62376
177873,34092
177873,56714
177903,11262
177903,1370
177903,62376
177903,61540
177951,1370
177951,62376
178068,11262
178068,1370
178068,62376
178068,61540
178230,11262
178230,1370
178230,62376
178230,34092
178230,56714
178230,61540
178257,11262
178257,1304
178257,1370
178257,61542
178257,59822
178257,62376
178257,34092
178257,48574
178257,56714
178257,57414
178257,62378
178257,61540
178257,48694
178458,10652
178458,11262
178458,1304
178458,1370
178458,44302
178458,49888
178458,61542
178458,1372
178458,30500
178458,39186
178458,50718
178458,54096
178458,59822
178458,61364
178458,62376
178458,63188
178458,34092
178458,48574
178458,50716
178458,56714
178458,57414
178458,63510
178458,50270
178458,50274
178458,59396
178458,60978
178458,61028
178458,62274
178458,62618
178458,62944
178458,42132
178458,61672
178458,62170
178458,62400
178458,63186
178458,63418
178458,59816
178458,62378
178458,62860
178458,55798
178458,61540
178458,56484
178458,48694
178761,11262
178761,1370
178761,62376
178761,61540
178830,10652
178830,11262
178830,1304
178830,1370
178830,44302
178830,49888
178830,61542
178830,1372
178830,30500
178830,39186
178830,50718
178830,54096
178830,59822
178830,61364
178830,62376
178830,63188
178830,124
178830,34092
178830,48574
178830,50716
178830,56714
178830,57414
178830,63510
178830,50274
178830,60978
178830,61028
178830,62944
178830,16358
178830,42132
178830,61672
178830,62170
178830,62400
178830,63186
178830,63418
178830,59816
178830,62378
178830,62860
178830,61540
178830,56484
178830,48694
178938,1370
178938,62376
179088,1304
179088,1370
179088,61542
179088,59822
179088,62376
179436,1304
179436,61542
179436,59822
179496,11262
179496,1304
179496,1370
179496,61542
179496,59822
179496,62376
179496,61540
179790,11262
179790,1304
179790,1370
179790,61542
179790,59822
179790,62376
179790,61540
179838,11262
179838,1304
179838,61542
179838,59822
179838,124
179838,35846
179838,16358
179838,61552
179838,61540
179853,11262
179853,44302
179853,49888
179853,50716
179853,63510
179853,50274
179853,60978
179853,62944
179853,10808
179853,62860
179853,61540
180195,1370
180195,62376
180495,11262
180495,1304
180495,1370
180495,61542
180495,59822
180495,62376
180495,61540
181101,11262
181101,1304
181101,1370
181101,44302
181101,49888
181101,61542
181101,1372
181101,30500
181101,50718
181101,59822
181101,61364
181101,62376
181101,63188
181101,34092
181101,48574
181101,50716
181101,56714
181101,57414
181101,63510
181101,50274
181101,60978
181101,62944
181101,62170
181101,62378
181101,62860
181101,61540
181101,56484
181101,48694
181110,34092
181110,56714
181110,50274
181149,11262
181149,1304
181149,1370
181149,61542
181149,59822
181149,62376
181149,34092
181149,48574
181149,56714
181149,57414
181149,62378
181149,61540
181149,48694
181371,11262
181371,1370
181371,1372
181371,61364
181371,62376
181371,63188
181371,34092
181371,56714
181371,62170
181371,61540
181593,11262
181593,34092
181593,56714
181593,61540
181662,11262
181662,1304
181662,1370
181662,61542
181662,1372
181662,59822
181662,61364
181662,62376
181662,63188
181662,62170
181662,61540
181704,1370
181704,62376
181746,1370
181746,62376
181860,11262
181860,1304
181860,1370
181860,61542
181860,59822
181860,62376
181860,61540
182292,10652
182292,11262
